url,title,subtitle,ISO_datetime
https://noticias.uol.com.br/internacional/ultimas-noticias/2025/06/26/irlandes-foi-resgatado-no-mesmo-vulcao-onde-brasileira-morreu.htm,Como homem irlandês foi resgatado no mesmo vulcão onde brasileira morreu?,,2025-06-26T18:00:17.000Z
https://noticias.uol.com.br/internacional/ultimas-noticias/2025/06/26/morre-clark-olofsson.htm,"Morre Clark Olofsson, assaltante que inspirou termo Síndrome de Estocolmo",,2025-06-26T17:59:36.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/jovem-que-publicou-nas-redes-criticas-ao-chavismo-e-condenada-a-10-anos-de-prisao-na-venezuela.htm,Jovem que criticou chavismo na web pega 10 anos de prisão na Venezuela,,2025-06-26T17:56:19.000Z
https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2025/06/26/veja-como-governo-e-oposicao-reagiram-as-votacoes-sobre-iof-e-aumento-de-deputados.htm,Veja como governo e oposição reagiram às votações sobre IOF e aumento de deputados,,2025-06-26T17:53:06.000Z
https://noticias.uol.com.br/internacional/ultimas-noticias/2025/06/26/morre-homem-dos-eua-que-documentou-no-instagram-luta-contra-cancer-de-colon.htm,"Influencer que tratava câncer morre aos 30, um mês após nascimento da filha",,2025-06-26T17:47:13.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/republica-centro-africana-declara-luto-nacional-pela-morte-de-29-estudantes.htm,República Centro-Africana declara luto nacional pela morte de 29 estudantes,,2025-06-26T17:46:18.000Z
https://noticias.uol.com.br/ultimas-noticias/reuters/2025/06/26/israel-diz-que-lider-supremo-do-ira-evitou-assassinato-ao-se-abrigar-no-subsolo-durante-guerra.htm,Israel diz que líder supremo do Irã evitou assassinato ao se abrigar no subsolo durante guerra,,2025-06-26T17:46:11.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/pentagono-apresentara-explicacoes-sobre-eficacia-dos-ataques-contra-o-ira.htm,Líder supremo do Irã diz que Trump 'exagerou' o impacto de ataques dos EUA,,2025-06-26T17:41:18.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/netanyahu-ve-chance-de-ampliar-acordos-de-paz-de-israel-apos-guerra-contra-ira-video.htm,Netanyahu vê chance de 'ampliar acordos de paz' de Israel após guerra contra Irã,,2025-06-26T17:41:18.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/liverpool-anuncia-contratacao-do-lateral-esquerdo-hungaro-milos-kerkez.htm,Liverpool anuncia contratação do lateral-esquerdo húngaro Milos Kerkez,,2025-06-26T17:36:19.000Z
https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2025/06/26/deputado-do-mdb-destina-emenda-para-recapear-condominio-de-luxo-onde-mora-em-sp.htm,Deputado do MDB destina emenda para recapear condomínio de luxo onde mora em SP,,2025-06-26T17:33:05.000Z
https://noticias.uol.com.br/ultimas-noticias/deutschewelle/2025/06/26/como-eua-e-ira-se-tornaram-inimigos---depois-de-terem-sido-aliados.htm,Como EUA e Irã se tornaram inimigos - depois de terem sido aliados,,2025-06-26T17:26:11.000Z
https://noticias.uol.com.br/ultimas-noticias/onu-news/2025/06/26/assembleia-geral-realiza-cerimonia-de-aniversario-de-80-anos-de-criacao-da-onu.htm,Assembleia Geral realiza cerimônia de aniversário de 80 anos de criação da ONU,,2025-06-26T17:26:11.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/atual-campea-krejcikova-sofre-lesao-as-vesperas-do-torneio-de-wimbledon.htm,"Atual campeã, Krejcikova sofre lesão às vésperas do torneio de Wimbledon",,2025-06-26T17:21:18.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/comecam-as-alegacoes-finais-no-julgamento-de-sean-diddy-combs.htm,Começam as alegações finais no julgamento de Sean 'Diddy' Combs,,2025-06-26T17:21:18.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/especialistas-escolhidos-por-kennedy-respaldam-novo-tratamento-para-criancas-nos-eua.htm,Especialistas escolhidos por Kennedy respaldam novo tratamento para crianças nos EUA,,2025-06-26T17:21:18.000Z
https://noticias.uol.com.br/internacional/ultimas-noticias/2025/06/26/translado-juliana-marins.htm,Prefeitura de Niterói (RJ) custeará translado do corpo de Juliana ao Brasil,,2025-06-26T17:16:52.000Z
https://noticias.uol.com.br/ultimas-noticias/afp/2025/06/26/ancelotti-pede-para-neymar-se-preparar-bem-para-copa-de-2026.htm,Ancelotti pede para Neymar 'se preparar bem' para Copa de 2026,,2025-06-26T17:16:18.000Z
https://noticias.uol.com.br/ultimas-noticias/reuters/2025/06/26/anfitriao-da-cop30-brasil-alerta-contra-dependencia-excessiva-de-creditos-de-carbono.htm,"Anfitrião da COP30, Brasil alerta contra dependência excessiva de créditos de carbono",,2025-06-26T17:16:16.000Z
https://noticias.uol.com.br/internacional/ultimas-noticias/2025/06/26/ira-retirou-uranio.htm,"Irã retirou urânio de usinas nucleares antes de ataque dos EUA, diz jornal",,2025-06-26T17:15:18.000Z
